,Name,Link,Distance,Date,id_course,Year,nom,annee,nb_pts_mont,pays,type_partic,pct_route,pct_piste,pct_sentier,challenge,championnat,inscr_nb,inscr_dt_min,inscr_dt_max,inscr_sur_place,inscr_tarif,inscr_tarif_devise,nb_etp,latitude,longitude,pays_arrivee,ville_depart,ville_arrivee,pays_depart,inscr_site,heure_depart,dist_tot,deniv_tot,deniv_neg_tot,nb_pts,temps_max
6427,Ultra Trail Causses Et Vallées Lot  Dordogne 2021 - Ultra Trail Causses Du Quercy 91.10 K,https://itra.run/race/12297,91.10 km, 30/05/2021,12297,2021,Ultra Trail Causses du Quercy,2021,2,FR,solo,5,25,70,,,0,2020-12-13,2021-05-18,0,70.0,EUR,1,44.4495,1.4365,,GRAMAT,CAHORS,,http://www.cap-orn.org/,2021-05-30 05:00:00,91.10,1810,1970,3,68400
6428,Emmtrc 2021 2021 - Trail Running Championships 45.00 K,https://itra.run/race/28070,45.00 km, 30/05/2021,28070,2021,Trail Running Championships,2021,,IT,solo,10,45,45,,"European Master Mountain Running, Trail Running & Nordic Walking Championships 2021",1000,2021-02-01,2021-05-09,,55.0,EUR,1,0.0,0.0,IT,Tramonti di Sotto,Tramonti di Sotto,IT,https://data.opentrack.run/,2021-05-30 08:00:00,45.00,1850,1850,-1,36000
6429,Trail Dello Zingaro 2021 - Trail Della Ficarella 16.40 K,https://itra.run/race/12333,16.40 km, 30/05/2021,12333,2021,Trail della Ficarella,2021,6,IT,solo,0,10,90,,Ecotrail Sicilia 2021,200,2021-02-15,2021-05-16,1,15.0,EUR,1,38.0704,12.8182,IT,Scopello castellammare del golfo,Scopello castellammare del golfo,IT,http://ecotrailsicilia.it/2021-2/trail-dello-zingaro-30-05-2021/,2021-05-30 08:00:00,16.40,940,940,0,23400
6430,Trail Dello Zingaro 2021 33.10 K,https://itra.run/race/12335,33.10 km, 30/05/2021,12335,2021,Trail dello Zingaro,2021,8,IT,solo,0,5,95,,Ecotrail Sicilia 2021,300,2021-02-15,2021-05-30,1,28.0,EUR,1,38.0704,12.8182,IT,Scopello Castellammare del Golfo,Scopello Castellammare del Golfo,IT,http://ecotrailsicilia.it/2021-2/trail-dello-zingaro-30-05-2021/,2021-05-30 08:00:00,33.10,2190,2190,2,23400
6431,Brecon Beacons Trail Challenge 2021 - Brecon Beacons Trail Marathon 43.10 K,https://itra.run/race/28211,43.10 km, 30/05/2021,28211,2021,Brecon Beacons Trail Marathon,2021,4,GB,solo,10,23,67,,,300,2020-08-01,2021-05-24,0,65.0,EUR,1,51.8959,-3.28778,GB,Talybont-on-Usk,Talybont-on-Usk,GB,https://trailevents.co/events/brecon-beacons-trail-running-challenge/,2021-05-30 00:00:00,43.10,1560,1560,2,0
6432,Brecon Beacons Trail Challenge 2021 - Brecon Beacons Trail Ultra 52.20 K,https://itra.run/race/28212,52.20 km, 30/05/2021,28212,2021,Brecon Beacons Trail Ultra,2021,4,GB,solo,5,33,62,,,300,2020-08-01,2021-05-24,0,68.0,EUR,1,51.8959,-3.28778,GB,Talybont-on-Usk,Talybont-on-Usk,GB,https://trailevents.co/events/brecon-beacons-trail-running-challenge/,2021-05-30 07:15:00,52.20,2020,2020,2,0
6433,Tbilisi Trail Cup 2021 2021 - Lisi Trail Race 18.60 K,https://itra.run/race/28517,18.60 km, 30/05/2021,28517,2021,Lisi Trail Race,2021,6,GE,solo,0,20,80,,Tbilisi Trail Cup,500,2021-03-01,2021-05-30,1,10.0,EUR,1,41.7656,44.6349,GE,"Tsodoreti Lake, Tbilisi","Tsodoreti Lake, Tbilisi",GE,https://www.traillab.ge/,2021-05-30 09:00:00,18.60,980,990,1,14400
6434,Nagi Peaks Tough Trail Challenge 2021 - Challenge 58.10 K,https://itra.run/race/13379,58.10 km, 30/05/2021,13379,2021,Challenge,2021,8,JP,solo,10,8,82,,,300,2021-03-10,2021-05-07,1,130.0,USD,1,35.0546,134.003,JP,Tuyama,Tuyama,JP,https://runnet.jp,2021-05-30 05:00:00,58.10,4270,4260,3,55800
6435,Nagi Peaks Tough Trail Challenge 2021 - Middle 31.80 K,https://itra.run/race/13381,31.80 km, 30/05/2021,13381,2021,Middle,2021,7,JP,solo,20,10,70,,,500,2021-03-10,2021-05-07,0,95.0,USD,1,35.0691,134.004,JP,Tsuyama,Tsuyama,JP,https://runnet.jp,2021-05-30 04:18:00,31.80,1960,2020,2,36000
6436,Skyline Trail Sugadaira 2021 - Sky Full 43.20 K,https://itra.run/race/2145,43.20 km, 30/05/2021,2145,2021,Sky Full,2021,6,JP,solo,3,17,80,,,350,2021-02-27,2021-05-07,0,0.0,0,1,36.5286,138.333,JP,"Sugadaira Kougen ,Ueda City","Sugadaira Kougen ,Ueda City",JP,https://sugadaira-trail.jp/,2021-05-30 07:00:00,43.20,2220,2220,2,25200
6437,Skyline Trail Sugadaira 2021 - Sky Half 22.40 K,https://itra.run/race/27410,22.40 km, 30/05/2021,27410,2021,Sky half,2021,7,JP,solo,3,17,80,,,350,2021-02-27,2021-05-07,0,0.0,0,1,36.5286,138.333,JP,"Sugadaira Kougen ,Ueda City","Sugadaira Kougen ,Ueda City",JP,https://sugadaira-trail.jp/,2021-05-30 09:00:00,22.40,1270,1280,1,21600
6438,Ultra Warrior Nainital 2021 2021 - 50 Km - Naina Peak Trail 50.00 K,https://itra.run/race/18971,50.00 km, 30/05/2021,18971,2021,50 KM - NAINA PEAK TRAIL,2021,,IN,solo,20,75,5,Mountain Run Challenge,NA,50,2021-01-01,2021-05-15,1,3799.0,USD,1,0.0,0.0,,Dhunikhal BHOWALIGAON(Nainital),Dhunikhal BHOWALIGAON(Nainital),,https://www.townscript.com/v2/e/ultrawarrior-nainital-3rd-edition-2021-110402/booking/tickets,2021-05-30 05:00:00,50.00,3293,3293,-1,36000
6439,Ultra Warrior Nainital 2021 2021 - 30 Km - Blood Trail 30.00 K,https://itra.run/race/24241,30.00 km, 30/05/2021,24241,2021,30 KM - BLOOD TRAIL,2021,,IN,solo,20,75,5,TRAIL CHALLENGE,NA,50,2021-04-04,2021-05-15,1,3299.0,USD,1,0.0,0.0,,BHOWALI NAINITAL UTTRAKHAND,BHOWALI NAINITAL UTTARAKHNAD,,https://www.townscript.com/v2/e/ultrawarrior-nainital-3rd-edition-2021-110402/booking/tickets,2021-05-30 05:00:00,30.00,2564,1824,-1,36000
6440,The Great Mawla Ghaati Ultra21 2021 - 10km - Mawla 10.00 K,https://itra.run/race/28720,10.00 km, 30/05/2021,28720,2021,10km - Mawla,2021,,IN,solo,0,29,71,,,0,2021-03-08,2021-05-23,1,20.46,USD,1,0.0,0.0,IN,Pune,Pune,IN,https://events.indiarunning.com/Event/Details/TheGreatMawlaGhaatiUltra2021/4683,2021-05-30 05:30:00,10.00,800,810,-1,16200
6441,The Great Mawla Ghaati Ultra21 2021 - 75km - Mawla 75.00 K,https://itra.run/race/28723,75.00 km, 30/05/2021,28723,2021,75km - Mawla,2021,,IN,solo,0,13,87,,,0,2021-03-08,2021-05-30,1,10.0,USD,1,0.0,0.0,IN,Pune,Pune,IN,https://events.indiarunning.com/Event/Details/TheGreatMawlaGhaatiUltra2021/4683,2021-05-30 04:30:00,75.00,3000,3200,-1,66600
6442,3 Islands Trail Race Virtual Race 2021 - 3 Islands Trail Race Relay 31.80 K,https://itra.run/race/19489,31.80 km, 30/05/2021,19489,2021,3 Islands Trail Race Relay,2021,,HK,relay,10,0,90,,,500,2021-01-16,2021-05-30,0,89.74,USD,3,22.2078,114.145,HK,Lamma Islands,"China Bear, Mui Wo",HK,https://tgr.run/3islands/,2021-05-30 08:00:00,31.80,1590,1500,-1,46500
